date,open,high,low,close,adj_close,volume,ticker,arithmetic_return,log_return,rolling_mean_return,rolling_volatility,cumulative_return,drawdown,max_drawdown_to_date,volume_rolling_mean,volume_zscore
2019-05-02,113.86685023902194,116.70478120885886,113.86685023902194,116.18814320716832,116.18814320716832,6277525,AAPL,0.021938269618132056,0.021701088409449752,0.005001810859505862,0.27837597074158527,1.1487889471659514,-0.21248509434191654,-0.30655230652413046,5167725.55,0.443128899564272
2019-05-03,116.14331413374097,117.90092816375973,116.14331413374097,117.15798567006806,117.15798567006806,6992627,AAPL,0.008347172406141912,0.008312527420818285,0.0067232726942319685,0.25299985266054353,1.1583780865662159,-0.20591157165198193,-0.30655230652413046,5416796.95,0.6510859670651308
2019-05-06,117.41510284439337,117.41510284439337,115.51298996809513,115.88992453927717,115.88992453927717,1113980,AAPL,-0.010823514278931912,-0.01088251462320524,0.006071758297254335,0.26024941931515444,1.1458403648058646,-0.2145063990949413,-0.30655230652413046,5140589.3,-1.5586980341266867
2019-05-07,115.91475822281514,115.91475822281514,112.3816471324446,113.62288158754777,113.62288158754777,5992239,AAPL,-0.019562036654541703,-0.019755905775279508,0.005244029621188749,0.27432635457190885,1.1234253935892788,-0.229872253707754,-0.30655230652413046,5020600.4,0.3921172740048079
2019-05-08,113.46277841815284,114.4814434969122,112.62979311718884,113.55561830705052,113.55561830705052,7246335,AAPL,-0.0005919871029270718,-0.0005921623964765154,0.004183234111571439,0.2688326600162432,1.1227603402451731,-0.23032815940116536,-0.30655230652413046,5255582.75,0.811328235060772
2019-05-09,113.64307818706682,115.88947650360002,113.64307818706682,115.54538646143028,115.54538646143028,7827147,AAPL,0.017522410463210125,0.01737066311733363,0.004046918172421487,0.2668591073052805,1.1424338077787626,-0.21684165348821816,-0.30655230652413046,5303794.2,1.0109398052997265
2019-05-10,115.40894280313482,119.50793310577846,115.40894280313482,118.82820847465459,118.82820847465459,1136658,AAPL,0.028411536918612645,0.02801541466504341,0.004424662926971707,0.2742668226433235,1.1748921080855401,-0.194590921213179,-0.30655230652413046,4898875.0,-1.5160616760718573
2019-05-13,119.17942617720355,119.17942617720355,116.77303887151808,117.68239424290003,117.68239424290003,2925309,AAPL,-0.00964261135014044,-0.009689402361609803,0.00384567270309018,0.2787297891158564,1.163563080108924,-0.2023571679377949,-0.30655230652413046,4871383.9,-0.778074118453707
2019-05-14,117.70093996126623,117.70093996126623,116.31075758039192,116.92950954050583,116.92950954050583,4261702,AAPL,-0.006397598444846553,-0.006418150781735995,0.002513449883751212,0.27396694066838284,1.1561190707571383,-0.2074601664797392,-0.30655230652413046,4828328.75,-0.2262888635158417
2019-05-15,116.99483312401277,121.7742797690706,116.99483312401277,120.94344606318361,120.94344606318361,1725178,AAPL,0.03432783168638287,0.033751777756964696,0.005746345624723795,0.2653580184231163,1.1958061316275066,-0.1802539924699018,-0.30655230652413046,4775505.4,-1.1915509308972085
2019-05-16,120.73768103529115,121.49613661443611,120.58856586300517,121.04235123872064,121.04235123872064,9375707,AAPL,0.0008177803655879945,0.0008174461654139729,0.005723419297396562,0.26546544084596757,1.1967840384030013,-0.1795836202801745,-0.30655230652413046,4755685.65,1.8329976574647657
2019-05-17,120.96977944263116,120.96977944263116,118.640378194484,119.04484911653324,119.04484911653324,6693673,AAPL,-0.016502505955522162,-0.016640189153750033,0.003984826368348554,0.2725093509597063,1.1770341026817819,-0.19312254647250893,-0.30655230652413046,5031972.0,0.6904220228357617
2019-05-20,119.49364254944727,120.08343540856217,117.74072130928384,118.91207835892301,118.91207835892301,6436788,AAPL,-0.001115300314088019,-0.0011159227243092357,0.004018247191975734,0.2723319387738997,1.1757213561773685,-0.19402245714985866,-0.30655230652413046,5209545.2,0.5176449834388117
2019-05-21,118.9767389211888,119.02906483508157,118.88726296450879,118.95816389979518,118.95816389979518,1149824,AAPL,0.00038755979634852444,0.0003874847144491756,0.002870003221784325,0.2627392435012363,1.1761770185067313,-0.19371009265749017,-0.30655230652413046,4998151.15,-1.5164891367688123
2019-05-22,119.0504934680085,119.0504934680085,116.86362717682357,117.7899529549536,117.7899529549536,1682061,AAPL,-0.009820351176785369,-0.00986888885821061,0.003183386170550236,0.2576177274667321,1.1646265471389308,-0.20162814269789142,-0.30655230652413046,4916691.65,-1.2348345760337422
2019-05-23,117.6849294273424,118.20556481948975,117.58385897569286,117.8947118975913,117.8947118975913,8357288,AAPL,0.000889370782563903,0.0008889755267047784,0.0016326778929677814,0.23422011548924299,1.1656623319625543,-0.20091809409438566,-0.30655230652413046,4999203.9,1.242128362882684
2019-05-24,117.72515986902063,118.38351622238974,117.52289782989101,117.95320702614038,117.95320702614038,4874922,AAPL,0.0004961641417799978,0.0004960410930520988,0.00235144620669585,0.22704128401566911,1.1662406918130979,-0.20052161830633008,-0.30655230652413046,4881000.9,-0.0022925468401579327
2019-05-27,117.70996464053076,118.36135962734727,115.59546680992374,116.9784132186355,116.9784132186355,5666619,AAPL,-0.008264241660583704,-0.008298579822475192,0.002251454152899215,0.2281600649700068,1.156602596901548,-0.20712870085505886,-0.30655230652413046,4948539.75,0.27060143147709387
2019-05-28,117.316124130218,119.49224219505503,117.316124130218,118.81454615772088,118.81454615772088,9086037,AAPL,0.015696339936271952,0.015574426467874325,0.002412902524548296,0.23033228956274346,1.1747570244336898,-0.19468352341796624,-0.30655230652413046,5263373.15,1.387255620630745
2019-05-29,119.00895888614181,119.00895888614181,117.25995977972212,117.94128257864638,117.94128257864638,4545062,AAPL,-0.007349803599933646,-0.0073769464847733114,0.0018338591177639346,0.2327931152920889,1.1661227910264598,-0.20060244135663474,-0.30655230652413046,5168334.05,-0.22702506610219075
2019-05-30,117.85872742270499,120.65161237055476,117.85872742270499,119.45737074918843,119.45737074918843,6819823,AAPL,0.012854601352423556,0.012772682242551382,0.001387438809419016,0.22470369892820535,1.1811128346330804,-0.19032650441817367,-0.30655230652413046,5195448.95,0.5886348109057168
2019-05-31,119.41466929905609,119.70777838521738,118.22842302752368,118.96810070637054,118.96810070637054,7307024,AAPL,-0.0040957710666942315,-0.004104181710245535,0.0007666033528658248,0.2239496367422326,1.176275266858489,-0.19364274169484685,-0.30655230652413046,5211168.8,0.7562963303789202
2019-06-03,118.664539226199,119.0560840437864,117.95573445099397,118.50590924739019,118.50590924739019,6438995,AAPL,-0.0038850032591601913,-0.0038925694872267323,0.0011161006096647502,0.22047475400454836,1.1717054336130743,-0.19677544227140986,-0.30655230652413046,5477419.55,0.3687256639641509
2019-06-04,118.59956135935981,118.59956135935981,116.19932540405672,117.1147397260125,117.1147397260125,6268184,AAPL,-0.011739241783070176,-0.011808690735650705,0.0015134613616461907,0.21214352721106203,1.1579505002293533,-0.2062046895606855,-0.30655230652413046,5491216.8,0.2975256906457517
2019-06-05,117.46318390737804,117.46318390737804,115.05704301263937,116.00585033988406,116.00585033988406,7546461,AAPL,-0.009468401575435048,-0.009513511863665426,0.001067393888286745,0.21565252867583165,1.146986559888706,-0.21372066232862197,-0.30655230652413046,5506223.1,0.7778609397094266
2019-06-06,116.27702616923682,116.27702616923682,114.4543148215913,115.01669410503108,115.01669410503108,9874438,AAPL,-0.008526778881882802,-0.008563339840760827,-0.00022930625961797794,0.20920052779733295,1.1372064591120434,-0.22042509238033914,-0.30655230652413046,5608587.65,1.548481873519889
2019-06-07,115.14164933577484,115.14164933577484,113.61127984770046,114.20344832303712,114.20344832303712,9298462,AAPL,-0.00707067602944067,-0.007095791719156488,-0.0019848665788279726,0.18163641752689585,1.1291656406610748,-0.22593721399279887,-0.30655230652413046,6016677.85,1.2335439963619987
2019-06-10,113.66686854580912,115.70780931350967,113.66686854580912,114.93558859626472,114.93558859626472,9789774,AAPL,0.006410842089081825,0.006390380046988716,-0.001180877458398047,0.18155815621442004,1.13640454327577,-0.22097481970467192,-0.30655230652413046,6359901.1,1.2782115072607192
2019-06-11,114.93532275852527,115.36705506130455,113.90018718613041,114.63362112371749,114.63362112371749,9161700,AAPL,-0.0026272756439953415,-0.002630732989577673,-0.000991506568790131,0.1806043633189452,1.1334188952974957,-0.223021533586921,-0.30655230652413046,6604901.0,0.9451123777908393
2019-06-12,114.86536372148919,115.15410139306437,113.68425099650193,114.41917619478315,114.41917619478315,3058689,AAPL,-0.0018706983765514051,-0.0018724503180030554,-0.0027727179725385185,0.12560542449938353,1.13129861041011,-0.22447502594265545,-0.30655230652413046,6671576.55,-1.3934405261943772
2019-06-13,114.06098195613107,117.79961361890902,114.06098195613107,116.82885775528278,116.82885775528278,8566793,AAPL,0.021060119821151968,0.020841420721407586,-0.0017715192447388382,0.15078386128505886,1.1551238946988496,-0.20814237706471195,-0.30655230652413046,6631130.85,0.7577743383479848
2019-06-14,116.75877568270472,119.91844161349921,116.75877568270472,118.95842983219957,118.95842983219957,5395334,AAPL,0.018228134022995723,0.01806399324068056,-3.6310125017308297e-05,0.15563820821626687,1.176179647864585,-0.19370829018671676,-0.30655230652413046,6566213.9,-0.45573956336135285
2019-06-17,118.69283085468369,120.41681090895409,118.69283085468369,119.55575548817671,119.55575548817671,4913391,AAPL,0.005021297413051906,0.005008732742276388,0.0002699226483119729,0.15659021931399142,1.1820855956876917,-0.18965965971006615,-0.30655230652413046,6490044.05,-0.60741626396306
2019-06-18,119.122980171143,121.76942020961904,119.122980171143,120.74376689587154,120.74376689587154,8756458,AAPL,0.009936881774063266,0.009887835607374223,0.0007449401929582253,0.16027275977234465,1.1938318404988635,-0.1816074035518508,-0.30655230652413046,6870375.75,0.8150703985332952
2019-06-19,120.65392600151436,121.24493784920608,119.36821529240846,120.30657657080728,120.30657657080728,5034172,AAPL,-0.0036208107159791947,-0.003627381717463304,0.0010570155499955906,0.15627200102723934,1.189509201377708,-0.1845706482349484,-0.30655230652413046,7037981.3,-0.9913333069064226
2019-06-20,120.43506942146506,120.59157912557511,119.6908666063227,120.1412228659489,120.1412228659489,1031115,AAPL,-0.0013744361245376924,-0.0013753815282318608,0.0009437976972487586,0.15651081681372378,1.1878742969608644,-0.18569140379302262,-0.30655230652413046,6671672.65,-2.3518686759791048
2019-06-21,120.05562382213311,120.05562382213311,118.77960585581573,119.39742618830196,119.39742618830196,1506295,AAPL,-0.006191019700847011,-0.006210263530380137,0.0006084824660771467,0.15856218895718588,1.18052014378625,-0.19073280435470907,-0.30655230652413046,6503241.3,-1.8945661991031222
2019-06-24,119.49582136074439,122.25636077122446,119.49582136074439,121.76799137328187,121.76799137328187,1248243,AAPL,0.01985440775952152,0.019659879617549433,0.002006405438078378,0.16847934599320882,1.2039586720893112,-0.174665283465963,-0.30655230652413046,6282322.5,-1.7450755237445779
2019-06-25,121.52266736755043,121.52266736755043,118.72438914066092,119.87448460133712,119.87448460133712,1894640,AAPL,-0.015550119128927564,-0.01567229040494599,0.0004440695944373624,0.17158496000860138,1.185236971312017,-0.18749933662930685,-0.30655230652413046,5922752.65,-1.359025902983128
2019-06-26,119.66119851732229,122.57870496463988,119.66119851732229,121.99003798375392,121.99003798375392,4657781,AAPL,0.017648070725412746,0.017494151801474643,0.0016876245087497602,0.17909654805141745,1.2061541172081054,-0.1731602674576962,-0.30655230652413046,5928388.6,-0.4290681399959988
2019-06-27,122.11777867818368,122.11777867818368,120.20165658075354,120.9426329181751,120.9426329181751,6198869,AAPL,-0.008585988519147048,-0.008623060470666983,0.0006178373730888418,0.1776295213108506,1.1957980918054347,-0.180259503908479,-0.30655230652413046,5897340.9,0.10204933598335196
2019-06-28,121.09847624298187,121.09847624298187,120.26440187856277,120.60068228040942,120.60068228040942,8796014,AAPL,-0.002827378811878778,-0.002831383397453161,0.0006814772887284605,0.17723778141094304,1.192417117617379,-0.18257722081836714,-0.30655230652413046,5971790.4,0.9381703056767308
2019-07-01,120.17115043047717,122.50935719190169,120.17115043047717,122.39652552978826,122.39652552978826,7008385,AAPL,0.014890821638996465,0.01478104182054503,0.0016151578541170487,0.1831425142966188,1.2101731882351057,-0.17040512400992058,-0.30655230652413046,6000259.9,0.3340720921629453
2019-07-02,122.29313709804666,124.92219434275404,122.29313709804666,123.62574572519449,123.62574572519449,2570935,AAPL,0.010042933735950443,0.009992838599156931,0.0027052343208574304,0.17823254970368108,1.2223268773735747,-0.16207355764266818,-0.30655230652413046,5815397.45,-1.042505680175184
2019-07-03,123.11815088151589,123.11815088151589,120.83447889130859,121.64026150151952,121.64026150151952,4203128,AAPL,-0.016060442847305234,-0.01619080947434713,0.0023713694403233454,0.18572254488656778,1.2026957664187914,-0.17553102738039394,-0.30655230652413046,5648230.8,-0.4655490966177022
2019-07-04,121.59180399630077,122.74464428835009,121.59180399630077,122.67605842190198,122.67605842190198,2234464,AAPL,0.008515247399147663,0.008479197186434775,0.0032234962916831257,0.18223389580236835,1.2129370184157549,-0.16851047010561693,-0.30655230652413046,5266232.1,-1.0019957229654022
2019-07-05,122.50714929611516,122.95527851426087,121.74704320536007,122.35116085981048,122.35116085981048,1087073,AAPL,-0.0026484186586280822,-0.0026519319237593474,0.003445689281452982,0.1795594232696601,1.209724653384442,-0.17071260249104303,-0.30655230652413046,4855662.65,-1.2533380288975298
2019-07-08,122.13412667351172,122.13412667351172,117.51019762473352,117.97719658934565,117.97719658934565,6315574,AAPL,-0.03574926661690192,-0.03640392132048468,0.0013059742130793126,0.22797781644156878,1.1664778842175623,-0.20035901876662743,-0.30655230652413046,4681952.65,0.583429771201415
2019-07-09,117.76663221588257,117.76663221588257,114.87684510932044,115.81130537660825,115.81130537660825,9713301,AAPL,-0.018358558054879293,-0.01852916770612471,0.0005110524772519607,0.23836710965809582,1.1450630322604214,-0.21503927414366097,-0.30655230652413046,4709532.7,1.7564657853758778
2019-07-10,115.92521421428296,116.7429667963314,115.61863400030256,116.18080039831699,116.18080039831699,8153595,AAPL,0.003190491813447549,0.00318541299419528,0.0007639456428618775,0.23837245174761895,1.1487163464907297,-0.21253486337393845,-0.30655230652413046,4964278.0,1.0921267734951463
2019-07-11,116.62246645361807,118.34549317710055,116.54491787751974,117.44520552731015,117.44520552731015,3406203,AAPL,0.01088308158196738,0.010824287042146809,0.00026308895889883867,0.22967543973334437,1.161217920204128,-0.2039648160490819,-0.30655230652413046,4706248.5,-0.4624573759547179
2019-07-12,117.30439615112624,120.03452371123248,117.30439615112624,119.2122531133131,119.2122531133131,2371156,AAPL,0.015045719219181297,0.014933655045015572,0.00010657204911558929,0.22670719728806718,1.1786892789838008,-0.19198789418276707,-0.30655230652413046,4555039.6,-0.7654230691666288
2019-07-15,119.41623915062318,121.01911044917227,119.41623915062318,120.25255457684689,120.25255457684689,2378239,AAPL,0.008726464238075993,0.008688608719501658,0.0002905658479768528,0.2281343756647147,1.1889750688246565,-0.18493680543742053,-0.30655230652413046,4428282.0,-0.7087547372167038
2019-07-16,120.41702818138548,125.20968759928833,120.41702818138548,124.06538997632595,124.06538997632595,4511239,AAPL,0.03170689731204401,0.031214612487175154,0.0013569046919668993,0.251407128884083,1.2266737792384603,-0.15909368042459826,-0.30655230652413046,4216021.05,0.10901674584453101
2019-07-17,123.9800708730479,125.61727922406648,123.9800708730479,124.99783069904507,124.99783069904507,7466915,AAPL,0.007515719919125363,0.007487617614371959,0.0019126546585586626,0.2515802495923938,1.2358931157953517,-0.15277366404844706,-0.30655230652413046,4337658.2,1.1176832086238728
2019-07-18,124.9890936933947,128.1818351757139,124.9890936933947,126.71119160791437,126.71119160791437,2922310,AAPL,0.013707125149991839,0.013614032236197305,0.0026621253467801207,0.25459036280414105,1.2528336574055718,-0.1411606266311901,-0.30655230652413046,4432217.95,-0.5565857942970552
2019-07-19,127.01110760880225,130.78654502992032,127.01110760880225,129.69502766406475,129.69502766406475,5467380,AAPL,0.023548322908866215,0.02327533839879471,0.004136405443238863,0.26235703297293594,1.282335788921254,-0.12093639974025305,-0.30655230652413046,4630272.2,0.3181325868730804
2019-07-22,130.01175378682117,130.12889714124785,127.98189989202366,129.05539851663576,129.05539851663576,8594111,AAPL,-0.004931793908751536,-0.004943995337482745,0.0029062116954872543,0.25754074095035223,1.2760115730884782,-0.12527176024941922,-0.30655230652413046,4997565.6,1.35870967546832
2019-07-23,128.94887771447227,128.94887771447227,127.15821066003751,127.78481976627612,127.78481976627612,5257652,AAPL,-0.00984521968831753,-0.009894004324737476,0.00319512599949768,0.25278504520935857,1.2634489588265865,-0.13388365193733898,-0.30655230652413046,5165716.2,0.03613302391857874
2019-07-24,128.23023417855103,128.9396482622931,126.91893527638436,127.92929176933873,127.92929176933873,9244963,AAPL,0.001130588150664913,0.0011299495171906695,0.0023769158852834813,0.24711828557725596,1.2648773992484057,-0.13290443105712224,-0.30655230652413046,5395075.3,1.4267975680721376
2019-07-25,127.81843168739945,129.16863280601083,127.57639038870822,128.37251159735953,128.37251159735953,7193702,AAPL,0.003464568762093556,0.003458580969833022,0.002980997957308481,0.2436828496256068,1.2692596539737198,-0.12990031883521302,-0.30655230652413046,5444816.95,0.6422814228198774
2019-07-26,128.1606831882134,128.26458538181245,126.60636549558744,127.43547543869995,127.43547543869995,2336299,AAPL,-0.00729935207311827,-0.0073261226951439875,0.0027562609924239403,0.2456193979939634,1.2599948808871613,-0.1362514827467428,-0.30655230652413046,5121831.2,-1.036523421585182
2019-07-29,127.87597338964035,127.87597338964035,123.91115697047015,124.35002967312634,124.35002967312634,1783514,AAPL,-0.024211827632391048,-0.02450975263347336,0.0007917212697230206,0.2593214975809772,1.2294881020134263,-0.15716441296421202,-0.30655230652413046,4860587.65,-1.1199065911802708
2019-07-30,124.4465117020241,125.50753316578108,123.69662520431112,124.6020791850461,124.6020791850461,1947761,AAPL,0.0020269356797284477,0.0020248842172574844,0.0003933235506280482,0.2571047240502708,1.231980195315199,-0.1554560394407043,-0.30655230652413046,4829428.95,-1.0372016442010081
2019-07-31,124.74956988700636,125.79378943437561,124.52597032216347,125.15987987826954,125.15987987826954,9732300,AAPL,0.00447665638383965,0.0044666659623431694,0.0014261973224625635,0.24978410773181176,1.2374953473213208,-0.15167530632823323,-0.30655230652413046,5105887.55,1.5522535010560066
2019-08-01,125.16698241104638,125.16698241104638,122.7748002440136,123.55884148400169,123.55884148400169,6065864,AAPL,-0.012791945756299938,-0.012874467189558798,0.00035851410366288474,0.2532634525811606,1.221665373964713,-0.16252702979341216,-0.30655230652413046,5297457.55,0.26419923322347655
2019-08-02,123.83540911519148,123.83540911519148,119.21220388463954,120.5033845617557,120.5033845617557,1939116,AAPL,-0.024728759881109896,-0.02503965167960847,-0.0007608718841295714,0.2687850759438534,1.1914551042768733,-0.18323669778057083,-0.30655230652413046,5340059.7,-1.1936683659393617
2019-08-05,120.63587076316556,123.63975445769225,120.63587076316556,122.801364224043,122.801364224043,9185068,AAPL,0.019069835014547953,0.018890284781961274,0.0020038384209927263,0.24184660122332494,1.2141759565426742,-0.16766115636130896,-0.30655230652413046,5483534.4,1.2460866796745331
2019-08-06,122.36943114359825,124.80952216589868,122.36943114359825,123.68168592791706,123.68168592791706,9359595,AAPL,0.007168663877935133,0.007143091149170442,0.003287451363757484,0.2298069079825497,1.222879975863799,-0.16169439895871407,-0.30655230652413046,5465849.1,1.3221719562670762
2019-08-07,123.61538594607434,123.61538594607434,120.67738301288367,121.58197253101355,121.58197253101355,3106158,AAPL,-0.016976752711207688,-0.017122509787254044,0.002272055224685018,0.24096176091025678,1.2021194449180717,-0.17592610584401225,-0.30655230652413046,5213477.25,-0.7220147058582762
2019-08-08,121.66433263692386,121.66433263692386,118.08848609616275,118.78086461344886,118.78086461344886,8527880,AAPL,-0.023038842513022906,-0.023308384651915988,0.0005654216399818776,0.25494853294694825,1.1744240043447618,-0.1949118145105655,-0.30655230652413046,5469561.1,1.0277035645993937
2019-08-09,118.57824514176566,119.43967422668442,117.83337923412965,118.63652673040703,118.63652673040703,6878078,AAPL,-0.0012151610742314745,-0.001215899981104206,-0.00024205611132411116,0.24925841061799014,1.172996890010039,-0.1958901263348959,-0.30655230652413046,5694907.2,0.40819541169049506
2019-08-12,118.94885416030442,120.29281913139553,118.4164632187796,119.35464117508756,119.35464117508756,5160158,AAPL,0.0060530636261157955,0.006034817429722078,-0.00037474567581309017,0.24817295429912714,1.1800971148185055,-0.19102279810721323,-0.30655230652413046,5834003.15,-0.2410088065054897
2019-08-13,119.46602077894411,119.46602077894411,118.72203574765341,118.88929085856897,118.88929085856897,6572730,AAPL,-0.0038988874830259146,-0.003906507958862844,-0.00213080169811499,0.21840812799340378,1.1754960489487847,-0.19417690919372632,-0.30655230652413046,5937077.7,0.22844057635526416
2019-08-14,119.01575632356605,120.6396599958535,118.92282916079652,119.78124457832502,119.78124457832502,7993209,AAPL,0.007502389099259821,0.007474386150291241,-0.002131463271319026,0.21840040450395437,1.184315077692641,-0.1881313108213295,-0.30655230652413046,5963392.4,0.7248740822658952
2019-08-15,119.53656487448495,119.55710592829136,118.87289624910227,119.21500108869681,119.21500108869681,4827117,AAPL,-0.004727313458977589,-0.004738522545108037,-0.003049091010384293,0.2104217440080797,1.1787164490861946,-0.1919692686026062,-0.30655230652413046,6058632.75,-0.4523180937069028
2019-08-16,119.11003032509171,120.59256509143864,119.11003032509171,120.03112680178091,120.03112680178091,6687740,AAPL,0.0068458306893517396,0.006822504388529765,-0.0038717327108975406,0.19026093977663472,1.1867857423273924,-0.18643762702366673,-0.30655230652413046,6119650.75,0.20867198498010323
2019-08-19,119.96300458753434,119.96300458753434,116.63901566381976,117.05954796817947,117.05954796817947,3503659,AAPL,-0.024756735296742605,-0.025068336845051192,-0.004877949786275963,0.20463256910636077,1.157404801850645,-0.2065787753388315,-0.30655230652413046,5865128.15,-0.869197789765349
2019-08-20,117.03349745685546,117.03349745685546,114.73811655907805,115.69270711496227,115.69270711496227,4599509,AAPL,-0.01167645764007863,-0.011745162817317712,-0.0049705077109049745,0.20533868677716852,1.1438904137094124,-0.21584312465932698,-0.30655230652413046,5832221.0,-0.4517839264891764
2019-08-21,115.58160807417855,115.58160807417855,112.01730636271768,112.76115191140168,112.76115191140168,8289703,AAPL,-0.025339152973986034,-0.025665717701945978,-0.006310291071861806,0.21650572354560854,1.1149051995309534,-0.23571299567918724,-0.30655230652413046,5784458.0,0.9370781960233749
2019-08-22,112.63669471810519,112.63669471810519,109.58037839139531,110.42684465074133,110.42684465074133,1156608,AAPL,-0.020701342803720713,-0.02091861944362611,-0.007529151092534764,0.21919246033643347,1.0918251648018125,-0.25153476295606114,-0.30655230652413046,5482603.3,-1.5224278057763334
2019-08-23,110.59699184088916,110.59699184088916,109.38264323562557,109.45039382136652,109.45039382136652,4708058,AAPL,-0.008842513181130385,-0.008881840205607077,-0.0076069369680579185,0.2192429051101733,1.0821706863905627,-0.25815307668024,-0.30655230652413046,5601191.25,-0.32461600397844015
2019-08-26,109.78374717122561,109.78374717122561,105.33834732850056,106.09452212493235,106.09452212493235,2867074,AAPL,-0.03066112034198132,-0.03114100722020201,-0.007938499697394349,0.22714482126058322,1.048990120744577,-0.28089893447147574,-0.30655230652413046,5655369.25,-1.0396267043954137
2019-08-27,106.1405346143704,107.36735668885645,106.1405346143704,107.14153358024794,107.14153358024794,1362085,AAPL,0.009868666490459033,0.009820289220358124,-0.007548729447239319,0.2332824748013405,1.0593422543979916,-0.2738023658828411,-0.30655230652413046,5626085.45,-1.563370412203764
2019-08-28,107.06122068476984,109.12826336084721,107.06122068476984,108.51075496532717,108.51075496532717,2898804,AAPL,0.012779557463153957,0.012698588024721041,-0.007137133344120425,0.24062057022482547,1.0728801796112177,-0.26452188148803446,-0.30655230652413046,5284410.65,-0.9134890223085229
2019-08-29,108.3680075966523,111.04879554022934,108.3680075966523,110.00657522869037,110.00657522869037,2093357,AAPL,0.013784995448987258,0.013690846639807124,-0.005808867652652129,0.25049410228437796,1.087669828004467,-0.2543833189715172,-0.30655230652413046,5085785.3,-1.1088869808793993
2019-08-30,109.8467191071955,110.86668890427664,109.44265186646741,110.15467038537203,110.15467038537203,8249701,AAPL,0.0013462391350134162,0.0013453337675787172,-0.0044896183802927685,0.24095528143225547,1.0891340916929,-0.2533795406157978,-0.30655230652413046,5401314.55,1.0627639734815206
2019-09-02,109.80351584233883,113.53758728594136,109.80351584233883,112.32459275628833,112.32459275628833,3606856,AAPL,0.01969886853934466,0.019507356785921675,-0.00445876478009475,0.24175802536662527,1.110588800986877,-0.23867196233760335,-0.30655230652413046,5122403.95,-0.5936536681945734
2019-09-03,112.40623999456824,112.40623999456824,108.75745974369588,109.17775507501024,109.17775507501024,3445922,AAPL,-0.028015571693242758,-0.02841549491056154,-0.006236694083081348,0.2518635195913711,1.0794750208111166,-0.2600010025588101,-0.30655230652413046,4826720.3,-0.5820229401058186
2019-09-04,109.10170806143171,109.10170806143171,108.00929256239462,108.37056982660262,108.37056982660262,6601971,AAPL,-0.0073933123817488955,-0.007420778375922984,-0.005751607512514795,0.24863570163416096,1.071494124773965,-0.26547204630907373,-0.30655230652413046,5001510.95,0.6759412095933579
2019-09-05,108.4127554013059,108.98577320183308,107.38293175038127,108.18435247610718,108.18435247610718,9796625,AAPL,-0.0017183387592535349,-0.0017198167967213676,-0.004672179119755064,0.24007913756142135,1.0696529348890536,-0.2667342141616561,-0.30655230652413046,5064948.2,1.9068057834258216
2019-09-06,108.18244658834793,110.76433709299664,108.18244658834793,110.38671561224491,110.38671561224491,1236219,AAPL,0.020357501669422406,0.02015305772103259,-0.0036037312346482242,0.2556378615210313,1.0914283962967601,-0.2518067547023216,-0.30655230652413046,4782855.25,-1.373013075923992
2019-09-09,110.64446632910341,110.88029312552715,109.0907161034324,109.98550461447978,109.98550461447978,1676364,AAPL,-0.0036345949378044917,-0.0036412161264132766,-0.004087532912454993,0.25309381155465854,1.087461496172604,-0.25452613408418,-0.30655230652413046,4608665.55,-1.0973165624620398
2019-09-10,110.02846555134894,110.02846555134894,108.2484496013462,108.73107963235589,108.73107963235589,7545237,AAPL,-0.011405366430066288,-0.011470906436844053,-0.004465752836354053,0.25444277812322924,1.0750585993301671,-0.2630285366889882,-0.30655230652413046,4657290.9,1.0624016732652233
2019-09-11,108.78608671867862,108.98298425446478,107.43495882989217,108.20897154217847,108.20897154217847,8341760,AAPL,-0.004801829356820275,-0.004813395178996192,-0.005080141902818424,0.2505029196990442,1.0698963513876014,-0.2665673478966537,-0.30655230652413046,4674718.45,1.3374349440845905
2019-09-12,108.12688945301085,114.10411371641902,108.12688945301085,113.41648195150422,113.41648195150422,9342587,AAPL,0.0481245716977905,0.04700244495867839,-0.002493093527629103,0.3113717932859659,1.1213846550591584,-0.23127121564500575,-0.30655230652413046,4900491.95,1.5138941561491894
2019-09-13,113.66097982254652,113.66097982254652,111.58458787009401,112.32410702928671,112.32410702928671,3579333,AAPL,-0.009631535940998415,-0.009678219179316307,-0.0033181297060214067,0.31033139641510893,1.1105839984502721,-0.23867525456040073,-0.30655230652413046,4745071.6,-0.39965808203577063
2019-09-16,112.6718958813292,114.32859183443627,112.60123113170272,113.4649114830695,113.4649114830695,7844284,AAPL,0.010156363437506366,0.010105134155178384,-0.0015594561560099275,0.3026557803636157,1.121863493166412,-0.23094296375174928,-0.30655230652413046,4962102.85,0.9670445166445816
2019-09-17,113.48690223283236,113.48690223283236,108.81060442914784,109.49464620197735,109.49464620197735,2398491,AAPL,-0.034991128351469,-0.0356179842672435,-0.002753097228506217,0.3243941858793924,1.0826082236841987,-0.2578531372167121,-0.30655230652413046,4852051.95,-0.8085185548270039
2019-09-18,109.37918227810852,110.9009687319052,108.5232543830252,109.7121115574652,109.7121115574652,2563916,AAPL,0.0019860820873991436,0.0019841124338680904,-0.0013706057217155135,0.3131441112865589,1.084758372484929,-0.2563791726263187,-0.30655230652413046,4565762.6,-0.6757314985904651
